"movieId"	"title"	"budget"	"genres"	"spoken_languages"
"128536"	"Üvegtigris"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"Magyar\", \"iso_639_1\": \"hu\"}]"
"128538"	"My Mistress"	"0"	"[{\"id\": 10749, \"name\": \"Romance\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128540"	"The Gruffalo's Child"	"0"	"[{\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 16, \"name\": \"Animation\"}, {\"id\": 10751, \"name\": \"Family\"}, {\"id\": 14, \"name\": \"Fantasy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128542"	"Wyrmwood: Road Of The Dead"	"0"	"[{\"id\": 27, \"name\": \"Horror\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128544"	"Hits"	"1000000"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128546"	"Brothers: The Return"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128548"	"Sällskapsresan II - Snowroller"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}, {\"name\": \"Norsk\", \"iso_639_1\": \"no\"}, {\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128550"	"SOS"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128552"	"The Master Plan"	"3500000"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 28, \"name\": \"Action\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 12, \"name\": \"Adventure\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}, {\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128554"	"Ego"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128556"	"Jönssonligan får guldfeber"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128558"	"Jönssonligan dyker upp igen"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128560"	"Jönssonligan på Mallorca"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128562"	"Jönssonligan och den svarta diamanten"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128564"	"Jönssonligans största kupp"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"Polski\", \"iso_639_1\": \"pl\"}, {\"name\": \"svenska\", \"iso_639_1\": \"sv\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128566"	"Jönssonligan spelar högt"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128568"	"Summer House"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128570"	"Everyone Loves Alice"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Norsk\", \"iso_639_1\": \"no\"}, {\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128572"	"Nils Karlsson Pyssling"	"0"	"[{\"id\": 10751, \"name\": \"Family\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128574"	"Studentfesten"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128576"	"Kvarteret Skatan reser till Laholm"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128578"	"Once in a Lifetime"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128580"	"At Point Blank"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}, {\"name\": \"svenska\", \"iso_639_1\": \"sv\"}, {\"name\": \"suomi\", \"iso_639_1\": \"fi\"}, {\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128582"	"Kommissarie Späck"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128586"	"10 000 timmar"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128588"	"Lilla Jönssonligan och Cornflakeskuppen"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10751, \"name\": \"Family\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128590"	"Lilla Jönssonligan på styva linan"	"0"	"[]"	"[]"
"128592"	"The Boy Next Door"	"4000000"	"[{\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128594"	"Boy Meets Girl"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10749, \"name\": \"Romance\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128596"	"Let My Puppets Come"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10402, \"name\": \"Music\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128598"	"The Adventure of Faustus Bidgood"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 18, \"name\": \"Drama\"}, {\"id\": 14, \"name\": \"Fantasy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128600"	"John Doe: Vigilante"	"0"	"[{\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128601"	"Hearty Paws"	"2"	"[{\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"한국어/조선말\", \"iso_639_1\": \"ko\"}]"
"128604"	"Knight of Cups"	"0"	"[{\"id\": 10749, \"name\": \"Romance\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"Srpski\", \"iso_639_1\": \"sr\"}]"
"128606"	"45 Years"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128608"	"Diary of a Chambermaid"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128610"	"Volcano"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Español\", \"iso_639_1\": \"es\"}]"
"128612"	"Body"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"Polski\", \"iso_639_1\": \"pl\"}]"
"128614"	"Endless Night"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"\", \"iso_639_1\": \"iu\"}]"
"128616"	"As We Were Dreaming"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}]"
"128618"	"Cloud 9"	"98"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}]"
"128620"	"Victoria"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10749, \"name\": \"Romance\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}, {\"name\": \"Español\", \"iso_639_1\": \"es\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128622"	"Heavenly Forest"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"日本語\", \"iso_639_1\": \"ja\"}]"
"128624"	"Petting Zoo"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128626"	"The Golden Dream"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Español\", \"iso_639_1\": \"es\"}]"
"128628"	"The Only Ones"	"1490000"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"suomi\", \"iso_639_1\": \"fi\"}]"
"128630"	"Welcome Home Brother Charles"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[]"
"128632"	"Home Sweet Hell"	"3000000"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128634"	"Invisible Ghost"	"0"	"[{\"id\": 27, \"name\": \"Horror\"}, {\"id\": 9648, \"name\": \"Mystery\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128642"	"Everybody Wins"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 9648, \"name\": \"Mystery\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128644"	"General Spanky"	"0"	"[{\"id\": 10752, \"name\": \"War\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10751, \"name\": \"Family\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128648"	"Jamie Marks Is Dead"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128656"	"Slam Dance"	"0"	"[{\"id\": 9648, \"name\": \"Mystery\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128661"	"The Man Who Wouldn't Die"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128665"	"The Shepherd"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 878, \"name\": \"Science Fiction\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128667"	"Wiseguy"	"0"	"[]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128669"	"Wild Geese II"	"0"	"[{\"id\": 28, \"name\": \"Action\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128671"	"Timbuktu"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"العربية\", \"iso_639_1\": \"ar\"}, {\"name\": \"Bamanankan\", \"iso_639_1\": \"bm\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"Français\", \"iso_639_1\": \"fr\"}, {\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128673"	"Casting Couch"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128675"	"Hollow Point"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128677"	"Zeder"	"0"	"[{\"id\": 27, \"name\": \"Horror\"}]"	"[{\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128679"	"The Year Without a Santa Claus"	"0"	"[{\"id\": 16, \"name\": \"Animation\"}, {\"id\": 10751, \"name\": \"Family\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128681"	"From Morn to Midnight"	"0"	"[]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}]"
"128684"	"Artifact"	"0"	"[{\"id\": 99, \"name\": \"Documentary\"}, {\"id\": 10402, \"name\": \"Music\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128686"	"Sputnik"	"0"	"[{\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 10751, \"name\": \"Family\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}]"
"128688"	"Kolmistaan"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"suomi\", \"iso_639_1\": \"fi\"}]"
"128690"	"Adult Camp"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"suomi\", \"iso_639_1\": \"fi\"}]"
"128693"	"Expecting a Miracle"	"0"	"[{\"id\": 10770, \"name\": \"TV Movie\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[]"
"128695"	"The Dark Valley"	"6350000"	"[{\"id\": 37, \"name\": \"Western\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}]"
"128697"	"The Maids"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128701"	"Priest of Love"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128703"	"Standing Ovation"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10402, \"name\": \"Music\"}, {\"id\": 10751, \"name\": \"Family\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128705"	"Grizzly Falls"	"0"	"[]"	"[]"
"128711"	"Green Ice"	"0"	"[{\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"Español\", \"iso_639_1\": \"es\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128713"	"Waltz Across Texas"	"0"	"[{\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128715"	"Eloise at the Plaza"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10751, \"name\": \"Family\"}, {\"id\": 9648, \"name\": \"Mystery\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128717"	"One Last Hug"	"0"	"[{\"id\": 99, \"name\": \"Documentary\"}]"	"[]"
"128719"	"Two Men in Town"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"Español\", \"iso_639_1\": \"es\"}]"
"128721"	"Vesna Goes Fast"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128723"	"James Dean"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128725"	"Eloise at Christmastime"	"0"	"[{\"id\": 10751, \"name\": \"Family\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128727"	"Bizarre"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128736"	"I'm Here"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128738"	"Rigoletto"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[]"
"128740"	"Closure"	"0"	"[{\"id\": 99, \"name\": \"Documentary\"}]"	"[]"
"128750"	"Spy, Stand Up"	"0"	"[{\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"Český\", \"iso_639_1\": \"cs\"}, {\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128756"	"The Purple Taxi"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128758"	"Judge Fayard Called the Sheriff"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128762"	"The Common Man"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128766"	"The Assassination"	"0"	"[{\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 36, \"name\": \"History\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128768"	"Angel's Leap"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128770"	"Safety Catch"	"0"	"[{\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 80, \"name\": \"Crime\"}, {\"id\": 9648, \"name\": \"Mystery\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128776"	"And Hope to Die"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128778"	"Quicker Than the Eye"	"0"	"[]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128782"	"Twelve Plus One"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128784"	"The Blonde from Peking"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 80, \"name\": \"Crime\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}, {\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}, {\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128786"	"Un milliard dans un billard"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128788"	"Joy House"	"0"	"[{\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 18, \"name\": \"Drama\"}, {\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128792"	"The Joy of Living"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128796"	"Monsieur Ripois"	"0"	"[]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}, {\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128800"	"The Walls of Malapaga"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}, {\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128804"	"Reformat the Planet"	"0"	"[{\"id\": 99, \"name\": \"Documentary\"}]"	"[]"
"128810"	"Scandali nudi"	"0"	"[]"	"[]"
"128812"	"Drew: The Man Behind the Poster"	"0"	"[{\"id\": 99, \"name\": \"Documentary\"}]"	"[]"
"128816"	"Blood and Diamonds"	"0"	"[]"	"[]"
"128826"	"Nick the Sting"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}]"	"[{\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128830"	"Plastic Bag"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128832"	"The Last Five Years"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10402, \"name\": \"Music\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128834"	"Naked"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"svenska\", \"iso_639_1\": \"sv\"}]"
"128836"	"The Ghosts in Our Machine"	"0"	"[{\"id\": 99, \"name\": \"Documentary\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128838"	"Crimson Peak"	"55000000"	"[{\"id\": 9648, \"name\": \"Mystery\"}, {\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 14, \"name\": \"Fantasy\"}, {\"id\": 27, \"name\": \"Horror\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128840"	"As Dreamers Do"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 10751, \"name\": \"Family\"}]"	"[]"
"128842"	"Dragonheart 3: The Sorcerer's Curse"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 14, \"name\": \"Fantasy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128844"	"12:01 PM"	"0"	"[{\"id\": 878, \"name\": \"Science Fiction\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128846"	"Robin Williams: An Evening with Robin Williams"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128848"	"The Great Los Angeles Earthquake"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 28, \"name\": \"Action\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128850"	"Bride of Boogedy"	"0"	"[{\"id\": 27, \"name\": \"Horror\"}, {\"id\": 10751, \"name\": \"Family\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128852"	"Chris Rock: Bigger & Blacker"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[]"
"128854"	"Chris Rock: Bring the Pain"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128856"	"Crockdale"	"0"	"[]"	"[]"
"128858"	"Wasteland"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[]"
"128860"	"Beau Brummell: This Charming Man"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 36, \"name\": \"History\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}]"
"128862"	"Casanova"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[]"
"128864"	"Chaar Sahibzaade"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 16, \"name\": \"Animation\"}, {\"id\": 99, \"name\": \"Documentary\"}, {\"id\": 10751, \"name\": \"Family\"}, {\"id\": 36, \"name\": \"History\"}]"	"[{\"name\": \"English\", \"iso_639_1\": \"en\"}, {\"name\": \"हिन्दी\", \"iso_639_1\": \"hi\"}, {\"name\": \"ਪੰਜਾਬੀ\", \"iso_639_1\": \"pa\"}]"
"128866"	"Queen of the Mountains"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 28, \"name\": \"Action\"}]"	"[{\"name\": \"??????\", \"iso_639_1\": \"ky\"}]"
"128868"	"Hababam Sınıfı Sınıfta Kaldı"	"0"	"[]"	"[{\"name\": \"Türkçe\", \"iso_639_1\": \"tr\"}]"
"128870"	"Yesterday"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"български език\", \"iso_639_1\": \"bg\"}]"
"128872"	"Anbe Sivam"	"1700000"	"[{\"id\": 12, \"name\": \"Adventure\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"தமிழ்\", \"iso_639_1\": \"ta\"}]"
"128874"	"The Moromete Family"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Română\", \"iso_639_1\": \"ro\"}]"
"128876"	"Şaban Oğlu Şaban"	"0"	"[{\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"Türkçe\", \"iso_639_1\": \"tr\"}]"
"128878"	"1 - Nenokkadine"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 10749, \"name\": \"Romance\"}]"	"[{\"name\": \"తెలుగు\", \"iso_639_1\": \"te\"}]"
"128880"	"Bey Yaar"	"0"	"[{\"id\": 10751, \"name\": \"Family\"}, {\"id\": 35, \"name\": \"Comedy\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"\", \"iso_639_1\": \"gu\"}]"
"128882"	"The Outsider"	"0"	"[{\"id\": 28, \"name\": \"Action\"}, {\"id\": 80, \"name\": \"Crime\"}, {\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128884"	"Un Papillon sur l'épaule"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128886"	"Love at the Top"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 35, \"name\": \"Comedy\"}]"	"[{\"name\": \"Français\", \"iso_639_1\": \"fr\"}]"
"128888"	"Deported Women of the SS Special Section"	"0"	"[{\"id\": 18, \"name\": \"Drama\"}, {\"id\": 53, \"name\": \"Thriller\"}, {\"id\": 10752, \"name\": \"War\"}]"	"[{\"name\": \"Deutsch\", \"iso_639_1\": \"de\"}, {\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
"128896"	"Women in Cell Block 7"	"0"	"[{\"id\": 80, \"name\": \"Crime\"}, {\"id\": 18, \"name\": \"Drama\"}]"	"[{\"name\": \"Italiano\", \"iso_639_1\": \"it\"}]"
